idx	status	level	score	techniques
555	solved	极端	6184	Naked Single*27, 隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*8, Locked Candidates Type 2 (Claiming)*3, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*3, 隐式矩形(Hidden Rectangle)*1, Forcing Chain Contradiction*4, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 成组 AIC*1, XY链(XY-Chain)*1, AIC*2, 多宝鱼(Turbot Fish)*1, Full House*20, XY-Wing*1
556	solved	极端	6448	隐藏唯一数(Hidden Single)*18, Discontinuous Nice Loop*2, Forcing Chain Contradiction*7, Almost Locked Set XY-Wing*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Naked Single*15, Locked Candidates Type 1 (Pointing)*2, W-Wing*2, Naked Pair*1, Full House*19
557	solved	极端	4542	Naked Single*23, Full House*20, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*3, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Forcing Net Verity*1, XYZ-Wing*1, Finned X-Wing*1, Sue de Coq*1, Discontinuous Nice Loop*1, AIC*1, Naked Pair*1, Naked Triple*1, 双线风筝(2-String Kite)*2
558	solved	极端	10860	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*3, Naked Pair*1, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*1, Finned X-Wing*1, Discontinuous Nice Loop*9, Forcing Chain Contradiction*9, AIC*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Hidden Triple*1, X-Wing*1, 隐藏数对(Hidden Pair)*1, Sue de Coq*1, Locked Candidates Type 2 (Claiming)*1, Naked Triple*2, 三链列(Swordfish)*1, Locked Pair*1, W-Wing*1, X链(X-Chain)*1, XY链(XY-Chain)*2, Naked Single*27, Full House*21
559	solved	极端	3710	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Locked Pair*1, Naked Pair*1, 唯一性测试 1*1, Sue de Coq*1, 摩天楼(Skyscraper)*1, 隐藏数对(Hidden Pair)*1, Naked Single*29, Full House*19
560	solved	极端	8890	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*4, 隐藏数对(Hidden Pair)*2, 双线风筝(2-String Kite)*2, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Locked Candidates Type 2 (Claiming)*2, Forcing Chain Contradiction*11, Naked Single*26, 隐式矩形(Hidden Rectangle)*2, AIC*1, 摩天楼(Skyscraper)*1, Full House*21
561	solved	极端	9108	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*3, Naked Triple*1, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*2, Almost Locked Set Chain*1, Forcing Chain Verity*2, Naked Pair*1, Forcing Chain Contradiction*5, Full House*21, Naked Single*18, Sue de Coq*1, 唯一性测试 1*1, XY链(XY-Chain)*1, W-Wing*1
562	solved	极端	9418	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*6, 摩天楼(Skyscraper)*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*3, Almost Locked Set XZ-Rule*3, Naked Triple*4, AIC*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Discontinuous Nice Loop*3, Almost Locked Set XY-Wing*3, Forcing Chain Verity*1, Sue de Coq*1, 成组 AIC*1, Naked Single*25, 双线风筝(2-String Kite)*1, XY-Wing*2, Finned X-Wing*1, Multi Colors 1*1, XY链(XY-Chain)*2, Full House*20
563	solved	极端	11172	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*5, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*10, Forcing Chain Verity*4, 双线风筝(2-String Kite)*1, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*4, AIC*1, Naked Single*27, Sue de Coq*3, X链(X-Chain)*1, XY链(XY-Chain)*4, X-Wing*1, Full House*21, W-Wing*1, Naked Pair*1, Naked Triple*1, Sashimi Swordfish*1
564	solved	极端	6110	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, Forcing Chain Contradiction*2, 成组 AIC*1, Almost Locked Set XZ-Rule*2, Forcing Net Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Pair*2, Discontinuous Nice Loop*5, Finned X-Wing*1, Naked Triple*1, Naked Single*19, 唯一性测试 3*1, XYZ-Wing*1, AIC*1, 摩天楼(Skyscraper)*1, X-Wing*1, Full House*21
565	solved	极端	6738	隐藏唯一数(Hidden Single)*3, Locked Candidates Type 1 (Pointing)*5, Naked Pair*3, Finned X-Wing*1, Finned Swordfish*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Discontinuous Nice Loop*5, 成组连续环(Grouped Continuous Nice Loop)*1, Multi Colors 1*1, Hidden Triple*1, W-Wing*1, Naked Single*28, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, Sue de Coq*2, Full House*21
566	solved	极端	5132	隐藏唯一数(Hidden Single)*10, Full House*20, Locked Candidates Type 1 (Pointing)*5, Finned Swordfish*1, 成组连续环(Grouped Continuous Nice Loop)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*2, Discontinuous Nice Loop*3, Naked Single*23, 双线风筝(2-String Kite)*1, Sue de Coq*1, Finned X-Wing*1, AIC*3, XY链(XY-Chain)*1
567	solved	极端	3548	Naked Single*15, 隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*4, Discontinuous Nice Loop*3, Almost Locked Set Chain*1, Forcing Chain Verity*2, Almost Locked Set XY-Wing*1, 多宝鱼(Turbot Fish)*1, Naked Triple*2, Finned Swordfish*1, Full House*21
568	solved	极端	9098	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*5, Naked Single*18, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Forcing Net Contradiction*1, Locked Pair*1, Forcing Chain Contradiction*5, AIC*1, Full House*20, X-Wing*2, XY链(XY-Chain)*3, Sue de Coq*1, Continuous Nice Loop*1, XY-Wing*2, Bivalue Universal Grave + 1*1
569	solved	极端	10476	隐藏唯一数(Hidden Single)*13, Locked Pair*1, Locked Candidates Type 1 (Pointing)*3, Discontinuous Nice Loop*4, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*5, Forcing Chain Contradiction*8, Locked Candidates Type 2 (Claiming)*3, Almost Locked Set XZ-Rule*3, Almost Locked Set Chain*1, W-Wing*2, Naked Single*20, 三链列(Swordfish)*1, Naked Pair*1, Naked Triple*1, XY链(XY-Chain)*2, Full House*21
570	solved	极端	9694	Naked Single*20, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*4, 隐式矩形(Hidden Rectangle)*2, Discontinuous Nice Loop*2, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*5, Forcing Net Verity*2, 空矩形(Empty Rectangle)*1, Forcing Chain Verity*1, X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Finned Franken Swordfish*1, Finned Swordfish*1, AIC*3, Multi Colors 1*1, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, 隐藏数对(Hidden Pair)*1, Continuous Nice Loop*1, Sue de Coq*1, XY链(XY-Chain)*1, Full House*20, Naked Pair*1, XY-Wing*1
571	solved	极端	7602	隐藏唯一数(Hidden Single)*10, 多宝鱼(Turbot Fish)*1, Forcing Chain Contradiction*4, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Locked Candidates Type 1 (Pointing)*4, Naked Triple*1, Naked Single*22, 双线风筝(2-String Kite)*2, XYZ-Wing*4, Discontinuous Nice Loop*5, Finned X-Wing*1, AIC*4, X-Wing*3, 隐式矩形(Hidden Rectangle)*1, Locked Pair*1, Locked Candidates Type 2 (Claiming)*1, Full House*21, XY-Wing*1, W-Wing*1
572	solved	极端	8336	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*7, Finned X-Wing*1, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*8, 双线风筝(2-String Kite)*2, Naked Triple*3, 空矩形(Empty Rectangle)*1, Finned Swordfish*1, AIC*2, Naked Single*22, Full House*20
573	solved	极端	6318	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*5, 多宝鱼(Turbot Fish)*2, Forcing Chain Contradiction*4, Forcing Net Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Discontinuous Nice Loop*3, Finned Swordfish*1, Naked Single*20, X-Wing*3, Multi Colors 1*1, Naked Pair*1, Finned X-Wing*1, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*1, XY-Wing*1, Full House*20
574	solved	极端	3558	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*3, Naked Pair*1, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Naked Single*16, Locked Candidates Type 2 (Claiming)*2, 隐藏数对(Hidden Pair)*1, Full House*20, 隐式矩形(Hidden Rectangle)*2, Sashimi X-Wing*1, Sue de Coq*1, XY链(XY-Chain)*1, W-Wing*1
575	solved	极端	6654	Naked Single*21, Full House*19, 隐藏唯一数(Hidden Single)*11, Forcing Chain Contradiction*5, XY链(XY-Chain)*6, Almost Locked Set XY-Wing*2, Forcing Net Verity*1, Locked Candidates Type 1 (Pointing)*2, 隐藏数对(Hidden Pair)*1, 摩天楼(Skyscraper)*2, 隐式矩形(Hidden Rectangle)*1, Finned Swordfish*1, Finned X-Wing*1, Naked Triple*1
576	solved	极端	13912	隐藏唯一数(Hidden Single)*8, Naked Triple*1, 空矩形(Empty Rectangle)*2, Finned Swordfish*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*15, Discontinuous Nice Loop*3, Forcing Net Contradiction*2, 隐藏数对(Hidden Pair)*1, XYZ-Wing*2, Locked Candidates Type 2 (Claiming)*1, Locked Candidates Type 1 (Pointing)*3, XY-Wing*3, X链(X-Chain)*3, Naked Single*19, Full House*21, Locked Pair*1, Naked Pair*1, W-Wing*1, X-Wing*1
577	solved	极端	4820	Naked Single*22, Full House*20, 隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*1, Discontinuous Nice Loop*4, Forcing Chain Contradiction*3, Finned X-Wing*1, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Sue de Coq*1, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 成组 AIC*1, Naked Pair*1
578	solved	极端	2384	Naked Single*19, 隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*6, W-Wing*2, 多宝鱼(Turbot Fish)*1, Finned Swordfish*1, Naked Pair*2, 双线风筝(2-String Kite)*3, Full House*20, 空矩形(Empty Rectangle)*1, Sue de Coq*1, Multi Colors 1*1
579	solved	极端	5280	隐藏唯一数(Hidden Single)*4, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*4, Forcing Net Contradiction*1, Forcing Net Verity*1, Naked Single*31, Full House*20
580	solved	极端	5534	隐藏唯一数(Hidden Single)*16, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*5, Forcing Net Contradiction*1, Forcing Chain Contradiction*1, Forcing Net Verity*1, Naked Single*15, Full House*20, 摩天楼(Skyscraper)*1, AIC*2, 双线风筝(2-String Kite)*2, W-Wing*3, 成组 AIC*1, Naked Pair*1
581	solved	极端	9442	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*7, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*9, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Full House*21, Finned X-Wing*1, Discontinuous Nice Loop*7, 隐式矩形(Hidden Rectangle)*1, AIC*2, Sue de Coq*1, Naked Single*16
582	solved	极端	5414	隐藏唯一数(Hidden Single)*11, Naked Single*24, AIC*2, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XZ-Rule*2, 双线风筝(2-String Kite)*1, X链(X-Chain)*1, Forcing Chain Contradiction*3, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*3, Naked Triple*1, Finned X-Wing*1, Forcing Net Verity*1, Full House*21, Naked Pair*1
583	solved	极端	3004	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Forcing Net Verity*1, Naked Single*23, Full House*20
584	solved	极端	6804	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*3, 隐式矩形(Hidden Rectangle)*3, Naked Single*22, Finned X-Wing*1, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*2, Almost Locked Set XY-Wing*2, Locked Candidates Type 2 (Claiming)*2, Naked Pair*1, 摩天楼(Skyscraper)*1, 隐藏数对(Hidden Pair)*1, XY链(XY-Chain)*4, XYZ-Wing*1, Full House*21
585	solved	极端	9166	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*8, Discontinuous Nice Loop*14, 成组不连续环(Grouped Discontinuous Nice Loop)*9, Continuous Nice Loop*1, Naked Pair*2, Locked Candidates Type 2 (Claiming)*1, Naked Single*27, Sue de Coq*1, XY链(XY-Chain)*4, 摩天楼(Skyscraper)*1, Full House*21
586	solved	极端	5182	Naked Single*21, Full House*21, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*2, Forcing Chain Contradiction*7, Almost Locked Set XY-Wing*1, 双线风筝(2-String Kite)*1, AIC*1
587	solved	极端	3528	Naked Single*15, Full House*19, 隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*2, Naked Triple*2, 隐式矩形(Hidden Rectangle)*1, AIC*1, Discontinuous Nice Loop*5, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*1, 成组 AIC*1
588	solved	极端	6878	隐藏唯一数(Hidden Single)*12, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*4, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*5, Almost Locked Set XY-Wing*1, AIC*3, Naked Single*19, Sue de Coq*2, X-Wing*1, Sashimi Swordfish*1, Locked Candidates Type 1 (Pointing)*2, Naked Pair*1, Full House*21, Naked Triple*1, W-Wing*1
589	solved	极端	2678	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*7, X-Wing*1, Almost Locked Set XY-Wing*1, Naked Single*21, Locked Candidates Type 2 (Claiming)*2, Naked Triple*1, Naked Pair*1, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*1, W-Wing*2, 摩天楼(Skyscraper)*2, XY链(XY-Chain)*1, Full House*20
590	solved	极端	2760	隐藏唯一数(Hidden Single)*15, Naked Pair*2, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*1, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*2, Finned Swordfish*1, Finned X-Wing*2, Sashimi X-Wing*1, Sashimi Swordfish*1, Naked Single*19, Full House*21, 摩天楼(Skyscraper)*3, W-Wing*2, X-Wing*1, 双线风筝(2-String Kite)*1
591	solved	极端	7814	隐藏唯一数(Hidden Single)*12, 双线风筝(2-String Kite)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*3, Sashimi X-Wing*1, Finned Swordfish*1, Discontinuous Nice Loop*2, 多宝鱼(Turbot Fish)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*4, Locked Candidates Type 1 (Pointing)*4, AIC*1, Naked Single*23, X-Wing*2, 三链列(Swordfish)*2, Naked Pair*2, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, Sue de Coq*1, XY链(XY-Chain)*2, Continuous Nice Loop*1, 隐藏数对(Hidden Pair)*1, Full House*21
592	solved	极端	6736	Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*5, Locked Candidates Type 1 (Pointing)*7, Almost Locked Set XZ-Rule*3, Almost Locked Set XY-Wing*1, 隐藏唯一数(Hidden Single)*8, Forcing Chain Contradiction*1, 双线风筝(2-String Kite)*2, Naked Single*25, Full House*21, XY-Wing*2, Sue de Coq*4, 唯一性测试 6*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*2, AIC*1, W-Wing*2
593	solved	极端	4416	Naked Single*26, 隐藏唯一数(Hidden Single)*8, X-Wing*1, Discontinuous Nice Loop*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Locked Candidates Type 1 (Pointing)*6, Almost Locked Set Chain*1, Forcing Net Verity*1, Locked Triple*1, XY-Wing*1, Sashimi X-Wing*1, 可避免的矩形(Avoidable Rectangle) 类型 1*1, Locked Pair*1, Naked Pair*1, 摩天楼(Skyscraper)*1, Full House*20
594	solved	极端	5280	Naked Single*19, 隐藏唯一数(Hidden Single)*15, Sue de Coq*1, Discontinuous Nice Loop*1, Almost Locked Set XZ-Rule*3, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*4, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XY-Wing*1, Full House*21, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*1
595	solved	极端	3244	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*6, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*4, Locked Pair*1, Naked Single*25, AIC*2, Full House*19
596	solved	极端	9724	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*2, 成组 AIC*1, 成组不连续环(Grouped Discontinuous Nice Loop)*8, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*5, Forcing Net Verity*1, Finned Swordfish*1, Naked Single*22, Naked Pair*1, Sue de Coq*1, AIC*1, Continuous Nice Loop*1, 摩天楼(Skyscraper)*2, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1, Full House*21, Naked Triple*1, X-Wing*1, XY-Wing*1
597	solved	极端	9750	隐藏唯一数(Hidden Single)*21, Discontinuous Nice Loop*3, Finned Swordfish*2, 成组不连续环(Grouped Discontinuous Nice Loop)*6, Forcing Chain Contradiction*9, 隐式矩形(Hidden Rectangle)*2, Locked Candidates Type 1 (Pointing)*6, Finned Jellyfish*1, 成组 AIC*1, 空矩形(Empty Rectangle)*1, Naked Single*13, W-Wing*2, Finned X-Wing*2, Locked Candidates Type 2 (Claiming)*1, Full House*21
598	solved	极端	5090	Discontinuous Nice Loop*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Net Verity*1, Naked Single*22, 隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*1, AIC*2, Naked Pair*1, 唯一性测试 1*1, XY链(XY-Chain)*2, 隐式矩形(Hidden Rectangle)*1, Full House*20, 双线风筝(2-String Kite)*1, XYZ-Wing*1, X-Wing*1, 摩天楼(Skyscraper)*1
599	solved	极端	8264	隐藏唯一数(Hidden Single)*21, 摩天楼(Skyscraper)*1, Locked Candidates Type 1 (Pointing)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*2, Almost Locked Set Chain*1, Forcing Chain Contradiction*7, Forcing Chain Verity*1, Forcing Net Verity*1, Naked Single*14, 空矩形(Empty Rectangle)*1, Sashimi X-Wing*1, 双线风筝(2-String Kite)*1, AIC*1, Full House*21, 唯一性测试 1*1, Discontinuous Nice Loop*1, XYZ-Wing*1, Bivalue Universal Grave + 1*1
600	solved	极端	8172	隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*4, Naked Pair*1, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, AIC*1, Finned Franken Swordfish*1, XYZ-Wing*2, Discontinuous Nice Loop*2, Forcing Chain Contradiction*6, Almost Locked Set Chain*2, Hidden Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Naked Single*14, 空矩形(Empty Rectangle)*1, W-Wing*1, 隐式矩形(Hidden Rectangle)*1, Sashimi Swordfish*1, Full House*21, Locked Candidates Type 2 (Claiming)*1
601	solved	极端	3788	隐藏唯一数(Hidden Single)*17, Naked Triple*1, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, 空矩形(Empty Rectangle)*3, Forcing Chain Contradiction*2, Forcing Net Verity*1, Discontinuous Nice Loop*2, Naked Single*16, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*2, Naked Pair*1, Full House*19, 摩天楼(Skyscraper)*1
602	solved	极端	13912	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*4, 空矩形(Empty Rectangle)*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*13, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Discontinuous Nice Loop*6, 双线风筝(2-String Kite)*1, Almost Locked Set XY-Wing*1, Forcing Chain Verity*1, 摩天楼(Skyscraper)*1, Naked Triple*2, Almost Locked Set XZ-Rule*1, Locked Candidates Type 2 (Claiming)*3, Naked Pair*2, AIC*1, Continuous Nice Loop*1, XY链(XY-Chain)*2, XYZ-Wing*1, Naked Single*19, Full House*21, X-Wing*1
603	solved	极端	6360	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*3, Naked Pair*2, 多宝鱼(Turbot Fish)*1, Forcing Net Contradiction*1, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*3, Forcing Net Verity*2, Naked Single*22, Full House*20, XYZ-Wing*1, 唯一性测试 4*1, XY链(XY-Chain)*2, Sue de Coq*1, W-Wing*1
604	solved	极端	6644	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Forcing Chain Verity*1, 双线风筝(2-String Kite)*2, Forcing Net Verity*1, Locked Candidates Type 2 (Claiming)*3, Naked Pair*2, Finned Swordfish*2, AIC*1, Naked Single*16, X-Wing*2, W-Wing*3, Naked Triple*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*2, Full House*21, XYZ-Wing*1
605	solved	极端	8080	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Naked Triple*3, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*2, Forcing Net Verity*2, Discontinuous Nice Loop*1, 多宝鱼(Turbot Fish)*1, XY-Wing*1, Naked Single*21, W-Wing*1, XYZ-Wing*1, Almost Locked Set XZ-Rule*3, AIC*2, XY链(XY-Chain)*1, Full House*20, Locked Candidates Type 2 (Claiming)*2, Hidden Triple*1, 隐式矩形(Hidden Rectangle)*1, 可避免的矩形(Avoidable Rectangle) 类型 1*1, Sue de Coq*1, Bivalue Universal Grave + 1*1
606	solved	极端	7758	Locked Candidates Type 2 (Claiming)*2, Naked Pair*1, Naked Single*20, Finned Swordfish*1, Discontinuous Nice Loop*8, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Forcing Net Verity*1, 隐藏唯一数(Hidden Single)*11, 多宝鱼(Turbot Fish)*1, AIC*1, W-Wing*2, Finned X-Wing*1, Locked Candidates Type 1 (Pointing)*1, Naked Triple*2, XY链(XY-Chain)*1, Full House*21, X-Wing*1
607	solved	极端	9406	隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*8, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*9, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*3, AIC*1, Naked Single*15, Full House*21, X-Wing*1
608	solved	极端	6820	隐藏唯一数(Hidden Single)*10, 双线风筝(2-String Kite)*1, Finned X-Wing*2, Discontinuous Nice Loop*8, Almost Locked Set XZ-Rule*4, Forcing Chain Contradiction*2, Locked Triple*1, Locked Candidates Type 1 (Pointing)*5, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Single*24, Full House*21, Naked Pair*1, 隐式矩形(Hidden Rectangle)*1, Almost Locked Set XY-Wing*1, AIC*1, Continuous Nice Loop*1
609	solved	极端	3482	隐藏唯一数(Hidden Single)*2, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*1, Forcing Net Verity*2, Forcing Chain Contradiction*1, Naked Single*30, Full House*21
610	solved	极端	9628	Naked Single*26, 隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*1, Sashimi X-Wing*1, Finned Swordfish*1, Forcing Chain Contradiction*3, Sue de Coq*1, Forcing Net Contradiction*1, Discontinuous Nice Loop*12, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*2, Forcing Chain Verity*1, 隐藏数对(Hidden Pair)*2, Sashimi Swordfish*1, Finned X-Wing*1, XY链(XY-Chain)*1, AIC*1, Naked Triple*1, 摩天楼(Skyscraper)*1, Full House*20
611	solved	极端	10074	Naked Single*23, 隐藏唯一数(Hidden Single)*7, 多宝鱼(Turbot Fish)*1, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*7, Forcing Net Contradiction*1, Full House*21, Forcing Net Verity*2, Forcing Chain Verity*1, Naked Pair*1, Continuous Nice Loop*1, W-Wing*2, Locked Candidates Type 2 (Claiming)*3, Locked Candidates Type 1 (Pointing)*3, XYZ-Wing*2, Naked Triple*2, 双线风筝(2-String Kite)*1, XY-Wing*2, 隐式矩形(Hidden Rectangle)*1, 摩天楼(Skyscraper)*1
